# id сообщения<TAB>id топика (форум-тред). Известно только для сообщений-ответов.
660741	660098
660745	660098
660972	660098
660974	660098
660993	660098
661151	660098
661156	660098
661157	660098
661169	660098
661180	660098
661182	660098
661183	660098
707783	707783
707790	707783
707796	707783
707799	707783
707800	707783
707806	707783
707809	707783
707811	707783
707816	707783
707817	707783
707818	707783
707819	707783
707821	707783
707823	707783
707825	707783
707826	707783
707827	707783
707831	707783
707838	707783
707862	707783
707863	707783
707868	707783
707880	707783
707909	707783
707914	707783
707918	707783
707920	707783
707930	707783
707943	707783
707944	707783
707945	707783
707947	707783
707950	707783
707953	707783
707973	707783
707974	707783
707975	707783
708071	707783
948751	948751
948752	948751
948754	948751
948760	948751
948761	948751
948763	948751
948767	948751
948768	948751
948770	948751
948771	948751
948778	948751
948779	948751
948780	948751
948782	948751
948783	948751
948784	948751
948786	948751
948787	948751
948789	948751
948791	948751
948793	948751
948802	948751
948811	948751
948816	948751
948817	948751
948818	948751
948819	948751
948820	948751
948821	948751
948822	948751
948824	948751
948825	948751
948827	948751
948828	948751
948829	948751
948831	948751
948832	948751
948880	948751
948886	948751
948893	948751
948911	948751
948921	948751
948922	948751
948928	948751
948929	948751
948937	948751
948944	948751
948946	948751
948977	948751
948979	948751
948988	948751
948993	948751
948998	948751
949002	948751
949007	948751
949023	948751
949025	948751
949026	948751
949030	948751
949041	948751
949042	948751
949047	948751
949050	948751
949053	948751
949054	948751
949055	948751
949056	948751
949057	948751
949059	948751
949062	948751
949063	948751
949067	948751
949068	948751
949069	948751
949070	948751
949071	948751
949074	948751
949078	948751
949079	948751
949080	948751
949081	948751
949082	948751
949084	948751
949085	948751
949086	948751
949087	948751
949088	948751
949089	948751
949090	948751
949092	948751
949093	948751
949094	948751
949095	948751
949096	948751
949097	948751
949098	948751
949099	948751
949100	948751
949101	948751
949102	948751
949103	948751
949104	948751
949105	948751
949106	948751
949107	948751
949108	948751
949109	948751
949110	948751
949111	948751
949112	948751
949113	948751
949114	948751
949115	948751
949116	948751
949117	948751
949118	948751
949119	948751
949120	948751
949122	948751
949126	948751
949129	948751
949131	948751
949132	948751
949134	948751
949136	948751
949146	948751
949150	948751
949153	948751
949155	948751
949157	948751
949158	948751
949160	948751
949162	948751
949163	948751
949165	948751
949166	948751
949167	948751
949168	948751
949169	948751
949178	948751
949179	948751
949180	948751
949181	948751
949182	948751
949183	948751
949184	948751
949188	948751
949190	948751
949191	948751
949192	948751
949194	948751
949195	948751
949197	948751
949198	948751
949199	948751
949200	948751
949201	948751
949202	948751
949203	948751
949204	948751
949205	948751
949206	948751
949210	948751
949211	948751
949212	948751
949214	948751
949215	948751
949216	948751
949217	948751
949218	948751
949219	948751
949220	948751
949221	948751
949222	948751
949225	948751
949227	948751
949229	948751
949233	948751
949234	948751
949237	948751
949238	948751
949239	948751
949241	948751
949243	948751
949247	948751
949248	948751
949251	948751
949252	948751
949255	948751
949256	948751
949257	948751
949259	948751
949260	948751
949261	948751
949262	948751
949269	948751
949270	948751
949271	948751
949282	948751
949283	948751
949284	948751
949288	948751
949289	948751
949290	948751
949291	948751
949292	948751
949293	948751
949294	948751
949295	948751
949296	948751
949297	948751
949298	948751
949300	948751
949301	948751
949302	948751
949303	948751
949304	948751
949305	948751
949306	948751
949307	948751
949308	948751
949309	948751
949310	948751
949311	948751
949312	948751
949313	948751
949314	948751
949316	948751
949319	948751
949320	948751
949321	948751
949323	948751
949324	948751
949325	948751
949327	948751
949328	948751
949329	948751
949331	948751
949332	948751
949333	948751
949336	948751
949338	948751
949340	948751
949341	948751
949342	948751
949343	948751
949344	948751
949346	948751
949347	948751
949348	948751
949349	948751
949351	948751
949352	948751
949355	948751
949356	948751
949357	948751
949358	948751
949360	948751
949361	948751
949363	948751
949365	948751
949366	948751
949367	948751
949368	948751
949369	948751
949370	948751
949374	948751
949375	948751
949376	948751
949377	948751
949379	948751
949380	948751
949381	948751
949383	948751
949384	948751
949385	948751
949386	948751
949387	948751
949388	948751
949389	948751
949393	948751
949394	948751
949397	948751
949399	948751
949400	948751
949402	948751
949403	948751
949405	948751
949406	948751
949407	948751
949409	948751
949413	948751
949415	948751
949416	948751
949417	948751
949418	948751
949419	948751
949420	948751
949422	948751
949423	948751
949424	948751
949425	948751
